tag_name,tag_type,is_array,array_size,array_start_index,array_end_index,dimensions
IOP_PVC_TR_XSW_CV_RH_TOR_REF_MAX_RESET,BOOL,0,,,,-
IOP_PVC_TR_XSW_CV_RH_TOR_REF_MIN_RESET,BOOL,0,,,,-
IOP_PVC_TR_XSW_PP_TOR_REF_MAX_RESET,BOOL,0,,,,-
IOP_PVC_TR_XSW_PP_TOR_REF_MIN_RESET,BOOL,0,,,,-
IOP_PVC_TR_XTPRL_TOR_REF_MAX_RESET,BOOL,0,,,,-
IOP_PVC_TR_XTPRL_TOR_REF_MIN_RESET,BOOL,0,,,,-
IOP_PVC_TR_XTURNUP_HS_TOR_REF_MAX_RESET,BOOL,0,,,,-
IOP_PVC_TR_XTURNUP_HS_TOR_REF_MIN_RESET,BOOL,0,,,,-
IOP_PVC_TR_XTURNUP_TS_TOR_REF_MAX_RESET,BOOL,0,,,,-
IOP_PVC_TR_XTURNUP_TS_TOR_REF_MIN_RESET,BOOL,0,,,,-
IPX_TPRL_HOME_INPUT_STATUS,BOOL,0,,,,-
iQ_01:C,AB:ETHERNET_MODULE:C:0,0,,,,-
iQ_01:I,AB:ETHERNET_MODULE_DINT_48BYTES:I:0,0,,,,-
iQ_01:O,AB:ETHERNET_MODULE_DINT_8BYTES:O:0,0,,,,-
iQ_data,IQ_PROBE_UDT,0,,,,-
IQ_Status,DINT,0,,,,-
jigar,BOOL,0,,,,-
K,INT,0,,,,-
LampLight_FastFlashing,BOOL,0,,,,-
LampLight_FlashRate,TIMER,1,5,0,4,5
LampLight_SlowFlashing,BOOL,0,,,,-
LASER_CALIB,AOI_FESTOCALIBRATION,0,,,,-
Laser_Home_Wait,TIMER,0,,,,-
LASER_LIGHT,AOI_FESTOCONTROL,0,,,,-
LASER_LIGHT:I,_001A:EMCA_EC_67_X_XXX_EP_E8411017:I:0,0,,,,-
LASER_LIGHT:O,_001A:EMCA_EC_67_X_XXX_EP_C9DA8E8E:O:0,0,,,,-
LASER_LIGHT_DT_FML_STATUS,DT_FML_STATUS,0,,,,-
Laser_Light_Enable,BOOL,0,,,,-
LASER_LIGHT_FHPP_CTRL,FHPP_CTRL,0,,,,-
LASER_LIGHT_FHPP_CTRL_ACTUAL_POSITION,REAL,0,,,,-
LASER_LIGHT_FHPP_PLUS,FHPP_PLUS,0,,,,-
LASER_LIGHT_FML_READ,FML_READ,0,,,,-
LASER_LIGHT_FML_READ_STATUS,DT_FML_STATUS,0,,,,-
LASER_LIGHT_FML_REF,DT_FML_REF,0,,,,-
LASER_LIGHT_FML_WRITE,FML_WRITE,0,,,,-
LASER_LIGHT_FML_WRITE_STATUS,DT_FML_STATUS,0,,,,-
LASER_LIGHT_JOG_MAX,BOOL,0,,,,-
LASER_LIGHT_JOG_MIN,BOOL,0,,,,-
LASER_LIGHT_MOVE_TO_POS,BOOL,0,,,,-
Laser_Light_OnOff,TOGGLE,0,,,,-
LASER_LIGHT_TO_HOMEVALID,BOOL,0,,,,-
LASER_LIGHT_TO_ZERO_POS,BOOL,0,,,,-
LASER_MAX_TQ,REAL,0,,,,-
LASER_MIN_TQ,REAL,0,,,,-
Laser_Off,BOOL,0,,,,-
Laser_On,BOOL,0,,,,-
Laser_Pos_HLim,REAL,0,,,,-
Laser_Pos_LLim,REAL,0,,,,-
Laser_Pos_Prev,REAL,0,,,,-
LASER_TQ_FB,REAL,0,,,,-
LASER_TQ_RESET,BOOL,0,,,,-
Left_Bladder_Hi_Pr,TIMER,0,,,,-
Left_Bladder_Set_Pressure,REAL,0,,,,-
Letoff_Loading,BOOL,0,,,,-
LH_Zone1_Pressure,REAL,0,,,,-
LH_Zone2_Pressure,REAL,0,,,,-
LH_Zone3_Pressure,REAL,0,,,,-
LH_Zone4_Pressure,REAL,0,,,,-
LH_Zone5_Pressure,REAL,0,,,,-
LH_Zone6_Pressure,REAL,0,,,,-
LIFO_Chk,PRO_LOG,1,10,0,9,10
Load_Datalog,STRING,0,,,,-
Logix_Status,LOGIX_STATUS_FP,0,,,,-
Log_data,BOOL,0,,,,-
LT_Turnup_Ring_Parking_Pos,BOOL,0,,,,-
LT_Turnup_Ring_Parking_Pos_HLim,REAL,0,,,,-
LT_Turnup_Ring_Parking_Pos_LLim,REAL,0,,,,-
Machine_Auto_Mode,BOOL,0,,,,-
Machine_Data,STRING,1,10,0,9,10
Machine_Healthy_in_Manual_Mode,BOOL,0,,,,-
Machine_Mode_Manual,BOOL,0,,,,-
Machine_RunStateActive,BOOL,0,,,,-
MAG_Acc,REAL,0,,,,-
MainMachine_SafetyCurtain_Active,BOOL,0,,,,-
MAIN_MACHINE_LIGHT_CURTAIN_ACTIVE,BOOL,0,,,,-
Main_Machine_Sequence,DINT,0,,,,-
Main_Panel_Temp,BOOL,0,,,,-
MAJ_DIR_FWD,INT,0,,,,-
MAM_MOVE_ABS,DINT,0,,,,-
MANUAL_APPLY_CYCLE_TIME_FIRST,REAL,0,,,,-
MANUAL_RESET_IL_CONVEYOR,BOOL,0,,,,-
MANUAL_RESET_IL_TRAY,BOOL,0,,,,-
MANUAL_RESET_PLY_1_CONVEYOR,BOOL,0,,,,-
MANUAL_RESET_PLY_1_TRAY,BOOL,0,,,,-
MANUAL_RESET_PLY_2_CONVEYOR,BOOL,0,,,,-
MANUAL_RESET_PLY_2_TRAY,BOOL,0,,,,-
MANUAL_RESET_SW_LO_CONVEYOR,BOOL,0,,,,-
Manual_Safety_Interupted,BOOL,0,,,,-
Manual_Safety_Intrupted,BOOL,0,,,,-
MAN_INTERRUPTION,BOOL,0,,,,-
MAT1_APPLY_OP_DELAY_TIME,REAL,0,,,,-
MAT1_SEQ_CT,REAL,0,,,,-
MAT2_SEQ_CT,REAL,0,,,,-
Material_Code,STRING,1,20,0,19,20
MatSel,DINT,0,,,,-
Mat_IL_Sel,BOOL,0,,,,-
Mat_P1_Sel,BOOL,0,,,,-
Mat_P2_Sel,BOOL,0,,,,-
Mat_P3_Sel,BOOL,0,,,,-
Mat_SW_Sel,BOOL,0,,,,-
MCCnfg_HMI_CC_PRESENT,BOOL,0,,,,-
MCD_pvp_act_scr_no,DINT,0,,,,-
MC_Friction,REAL,1,6,0,5,6
MDR_Z2_Width,REAL,0,,,,-
MDR_Z3_Width,REAL,0,,,,-
MDR_Z4_Width,REAL,0,,,,-
MDR_Z5_Width,REAL,0,,,,-
MDR_Z6_Width,REAL,0,,,,-
Memory_Message,MESSAGE,0,,,,-
MEM_TPRL_NEG_LIMIT_SENSED,BOOL,0,,,,-
MEM_TPRL_POS_LIMIT_SENSED,BOOL,0,,,,-
MINIMUM_CYCLE_TIME,DINT,0,,,,-
minimum_ply_spotting_for_combine_appl,DINT,0,,,,-
MissingCondition_LocalMSG_Code,DINT,1,25,0,24,25
MissingCondition_LocalMSG_Index,INT,0,,,,-
MIS_ONS,DINT,0,,,,-
MI_TPRL_ER,BOOL,0,,,,-
MI_TPRL_JOG_TO_DRUM,MOTION_INSTRUCTION,0,,,,-
MI_TPRL_JOG_TO_HOME,MOTION_INSTRUCTION,0,,,,-
MI_TPRL_JOG_TO_PREPOSITION,MOTION_INSTRUCTION,0,,,,-
MI_TPRL_MAM_ABS_MOVE,MOTION_INSTRUCTION,0,,,,-
MI_TurnUp_HS_Axis_MAM,MOTION_INSTRUCTION,1,10,0,9,10
MotionGroup_STG01,MOTION_GROUP,0,,,,-
MOVE_TO_HISTORY,BOOL,0,,,,-
MPC_Used,BOOL,0,,,,-
MP_ONS,DINT,1,5,0,4,5
MSG_HDW_OT_IN_CHECK_TPRL,MESSAGE,0,,,,-
MSG_HDW_OT_IN_GET_STS_TPRL,MESSAGE,0,,,,-
MSG_HDW_OT_IN_UNCHECK_TPRL,MESSAGE,0,,,,-
myons,BOOL,0,,,,-
Next_Phase_IL,BOOL,0,,,,-
Next_Phase_P1,BOOL,0,,,,-
Next_Phase_P2,BOOL,0,,,,-
Next_Phase_P3,BOOL,0,,,,-
Next_Phase_SW,BOOL,0,,,,-
Not_in_Line,DINT,1,32,0,31,32
NoUseInt,INT,0,,,,-
No_OrdrNo,BOOL,0,,,,-
nullstring5,STRING5,0,,,,-
ONS1,DINT,0,,,,-
ONS3,DINT,0,,,,-
ONS_Aux,DWORD,1,1,0,0,1
ONS_Guide,INT,0,,,,-
ONS_MC_RESET,BOOL,0,,,,-
ONS_Rec,BOOL,0,,,,-
ONS_SW,DWORD,1,1,0,0,1
ONS_TPRL_OT_OVERRIDE,BOOL,0,,,,-
ons_TRIGGER,BOOL,0,,,,-
Oper_IL_Apply_Offset,REAL,0,,,,-
Oper_P1_Apply_Offset,REAL,0,,,,-
Oper_P2_Apply_Offset,REAL,0,,,,-
Oper_P3_Apply_Offset,REAL,0,,,,-
Oper_SW_Apply_Offset,REAL,0,,,,-
OPER_TPRL_IL_APPLY_OFFSET,REAL,0,,,,-
OPER_TPRL_P1_APPLY_OFFSET,REAL,0,,,,-
OPER_TPRL_P2_APPLY_OFFSET,REAL,0,,,,-
OPER_TPRL_P3_APPLY_OFFSET,REAL,0,,,,-
OPER_TPRL_SW_APPLY_OFFSET,REAL,0,,,,-
OSR_CD_CIP_CONN_OK_TO_RUN_OB,BOOL,0,,,,-
OSR_CD_CIP_CONN_OK_TO_RUN_SB,BOOL,0,,,,-
P15_BC_Scanned,BOOL,0,,,,-
P1_ACT_WIDTH,REAL,0,,,,-
P1_CON_BELT_LIFE,REAL,0,,,,-
P1_CT_Stop,BOOL,0,,,,-
P1_Gear_W_Drum_1,BOOL,0,,,,-
P1_Gear_W_Drum_ons,BOOL,0,,,,-
P1_Heater_Off,TIMER,0,,,,-
P1_Heater_On,TIMER,0,,,,-
P1_Heater_SSR_Pid,BOOL,0,,,,-
P1_Heater_SSR_Timer,BOOL,0,,,,-
P1_LftHeater_Pid,BOOL,0,,,,-
P1_Prep_Inprgrss,BOOL,0,,,,-
P1_RhtHeater_Pid,BOOL,0,,,,-
P1_TRAY_BELT_LIFE,REAL,0,,,,-
P1_Z1_ACTIVE,BOOL,0,,,,-
P1_Z2_ACTIVE,BOOL,0,,,,-
P1_Z3_ACTIVE,BOOL,0,,,,-
P1_Z4_ACTIVE,BOOL,0,,,,-
P1_Z5_ACTIVE,BOOL,0,,,,-
P1_Z6_ACTIVE,BOOL,0,,,,-
P2_CON_BELT_LIFE,REAL,0,,,,-
P2_CT_Stop,BOOL,0,,,,-
P2_Heater_Off,TIMER,0,,,,-
P2_Heater_On,TIMER,0,,,,-
P2_Heater_SSR_Timer,BOOL,0,,,,-
P2_Knife_Tmr,TIMER,0,,,,-
P2_LftHeater_Pid,BOOL,0,,,,-
P2_Prep_Inprgrss,BOOL,0,,,,-
P2_RhtHeater_Pid,BOOL,0,,,,-
P2_TRAY_BELT_LIFE,REAL,0,,,,-
P2_Z1_ACTIVE,BOOL,0,,,,-
P2_Z2_ACTIVE,BOOL,0,,,,-
P2_Z3_ACTIVE,BOOL,0,,,,-
P2_Z4_ACTIVE,BOOL,0,,,,-
P2_Z5_ACTIVE,BOOL,0,,,,-
P2_Z6_ACTIVE,BOOL,0,,,,-
P3_CT_Stop,BOOL,0,,,,-
P3_Heater_Off,TIMER,0,,,,-
P3_Heater_On,TIMER,0,,,,-
P3_Heater_SSR_Timer,BOOL,0,,,,-
P3_LftHeater_Pid,BOOL,0,,,,-
P3_RhtHeater_Pid,BOOL,0,,,,-
P3_Z1_ACTIVE,BOOL,0,,,,-
P3_Z2_ACTIVE,BOOL,0,,,,-
P3_Z3_ACTIVE,BOOL,0,,,,-
P3_Z4_ACTIVE,BOOL,0,,,,-
P3_Z5_ACTIVE,BOOL,0,,,,-
P3_Z6_ACTIVE,BOOL,0,,,,-
Part_Man,TIMER,0,,,,-
PAR_CARCASS_DRUM_DIA,REAL,0,,,,-
PAR_CARCASS_DRUM_RADIUS,REAL,0,,,,-
Par_Cmd_Calibrate_IL_guide,BOOL,0,,,,-
Par_Cmd_Calibrate_IL_Height,BOOL,0,,,,-
Par_Cmd_Calibrate_Laser,BOOL,0,,,,-
Par_Cmd_Calibrate_Ply1_Angle,BOOL,0,,,,-
Par_Cmd_Calibrate_Ply1_guide,BOOL,0,,,,-
Par_Cmd_Calibrate_Ply1_Height,BOOL,0,,,,-
Par_Cmd_Calibrate_Ply2_Angle,BOOL,0,,,,-
Par_Cmd_Calibrate_Ply2_guide,BOOL,0,,,,-
Par_Cmd_Calibrate_Ply2_Height,BOOL,0,,,,-
Par_Cmd_Calibrate_Ply3_Angle,BOOL,0,,,,-
Par_Cmd_Calibrate_Ply3_guide,BOOL,0,,,,-
Par_Cmd_Calibrate_Ply3_Height,BOOL,0,,,,-
Par_Contour_Stitcher_Hi_Pressure,REAL,0,,,,-
Par_Contour_Stitcher_Hi_Pressure_Time,REAL,0,,,,-
Par_Contour_Stitcher_Lo_Pressure,REAL,0,,,,-
Par_Disk_Stitcher_Hi_Pressure,REAL,0,,,,-
Par_Disk_Stitcher_Hi_Pressure_Time,REAL,0,,,,-
Par_Disk_Stitcher_Lo_Pressure,REAL,0,,,,-
Par_HS_Bead_Set_Pos_UnSafe,BOOL,0,,,,-
Par_Left_Bladder_Hi_Pressure,REAL,0,,,,-
Par_Left_Bladder_Hi_Pressure_Time,REAL,0,,,,-
Par_Left_Bladder_Lo_Pressure,REAL,0,,,,-
Par_Right_Bladder_Hi_Pressure,REAL,0,,,,-
Par_Right_Bladder_Hi_Pressure_Time,REAL,0,,,,-
Par_Right_Bladder_Lo_Pressure,REAL,0,,,,-
Par_RRD_Blader_Pressure,REAL,0,,,,-
Par_TopRoll_Hi_Pressure,REAL,0,,,,-
Par_TopRoll_Lo_Pressure,REAL,0,,,,-
PAR_TPRL_APPLICATION_POSITION,REAL,0,,,,-
PAR_TPRL_DOWN_POSITION,REAL,0,,,,-
PAR_TPRL_DOWN_POSITION_CHECK,REAL,0,,,,-
PAR_TPRL_HOME_POSITION,REAL,0,,,,-
PAR_TPRL_MULTIDISK_DIA,REAL,0,,,,-
PAR_TPRL_MULTIDISK_RADIUS,REAL,0,,,,-
PAR_TPRL_PREPOSITION,REAL,0,,,,-
PAR_TPRL_PROGRAMED_PRE_POSITION,REAL,0,,,,-
Par_TS_Bead_Set_Pos_UnSafe,BOOL,0,,,,-
Ph0_CT,DINT,0,,,,-
Ph0_CT_HMI,DINT,0,,,,-
PH0_CYCLE_TIME_0,DINT,0,,,,-
Ph0_Cycle_Time_HMI,REAL,0,,,,-
Ph0_Cycle_Time_MACHINE,DINT,0,,,,-
Ph0_Cycle_Time_MAN,DINT,0,,,,-
Ph10_Cycle_Time,DINT,0,,,,-
PH10_CYCLE_TIME_10,DINT,0,,,,-
Ph10_Cycle_Time_HMI,REAL,0,,,,-
Ph10_Cycle_Time_MACHINE,DINT,0,,,,-
Ph10_Cycle_Time_MAN,DINT,0,,,,-
Ph11_Cycle_Time,DINT,0,,,,-
PH11_CYCLE_TIME_11,DINT,0,,,,-
Ph11_Cycle_Time_HMI,REAL,0,,,,-
Ph11_Cycle_Time_MACHINE,DINT,0,,,,-
Ph11_Cycle_Time_MAN,DINT,0,,,,-
Ph12_Cycle_Time,DINT,0,,,,-
Ph1_CT,DINT,0,,,,-
Ph1_CT_HMI,DINT,0,,,,-
PH1_CYCLE_TIME_1,DINT,0,,,,-
Ph1_Cycle_Time_HMI,REAL,0,,,,-
Ph1_Cycle_Time_MACHINE,DINT,0,,,,-
Ph1_Cycle_Time_MAN,DINT,0,,,,-
PH2_CYCLE_TIME_2,DINT,0,,,,-
Ph2_Cycle_Time_HMI,REAL,0,,,,-
Ph2_Cycle_Time_MACHINE,DINT,0,,,,-
Ph2_Cycle_Time_MAN,DINT,0,,,,-
PH3_CYCLE_TIME_3,DINT,0,,,,-
Ph3_Cycle_Time_HMI,REAL,0,,,,-
Ph3_Cycle_Time_MACHINE,DINT,0,,,,-
Ph3_Cycle_Time_MAN,DINT,0,,,,-
PH4_CYCLE_TIME_4,DINT,0,,,,-
Ph4_Cycle_Time_HMI,REAL,0,,,,-
Ph4_Cycle_Time_MACHINE,DINT,0,,,,-
Ph4_Cycle_Time_MAN,DINT,0,,,,-
PH5_CYCLE_TIME_5,DINT,0,,,,-
Ph5_Cycle_Time_HMI,REAL,0,,,,-
Ph5_Cycle_Time_MACHINE,DINT,0,,,,-
Ph5_Cycle_Time_MAN,DINT,0,,,,-
PH6_CYCLE_TIME_6,DINT,0,,,,-
Ph6_Cycle_Time_HMI,REAL,0,,,,-
Ph6_Cycle_Time_MACHINE,DINT,0,,,,-
Ph6_Cycle_Time_MAN,DINT,0,,,,-
PH7_CYCLE_TIME_7,DINT,0,,,,-
Ph7_Cycle_Time_HMI,REAL,0,,,,-
Ph7_Cycle_Time_MACHINE,DINT,0,,,,-
Ph7_Cycle_Time_MAN,DINT,0,,,,-
PH8_CYCLE_TIME_8,DINT,0,,,,-
Ph8_Cycle_Time_HMI,REAL,0,,,,-
Ph8_Cycle_Time_MACHINE,DINT,0,,,,-
Ph8_Cycle_Time_MAN,DINT,0,,,,-
PH9_CYCLE_TIME_9,DINT,0,,,,-
Ph9_Cycle_Time_HMI,REAL,0,,,,-
Ph9_Cycle_Time_MACHINE,DINT,0,,,,-
Ph9_Cycle_Time_MAN,DINT,0,,,,-
Phase,DINT,0,,,,-
Phase_Change,BOOL,0,,,,-
Phase_Cntrl_constants,STRING,1,22,0,21,22
Phase_Cntrl_Pos,REAL,1,22,0,21,22
Phase_Cntrl_Pos_Const,STRING,1,2,0,1,2
Phase_Cntrl_Stop_Const,STRING,1,2,0,1,2
Phase_Cntrl_Stp,REAL,1,22,0,21,22
Phase_Complete,BOOL,0,,,,-
Phase_Complete_Ons,BOOL,0,,,,-
Phase_Contour,BOOL,0,,,,-
Phase_Dec,BOOL,0,,,,-
Phase_Disk,BOOL,0,,,,-
Phase_IL,BOOL,0,,,,-
Phase_Inc,BOOL,0,,,,-
Phase_Insert_Bead,BOOL,0,,,,-
Phase_Matl1_Manual,BOOL,0,,,,-
Phase_Matl2_Manual,BOOL,0,,,,-
Phase_P1,BOOL,0,,,,-
Phase_P2,BOOL,0,,,,-
Phase_P3,BOOL,0,,,,-
Phase_Prev,DINT,0,,,,-
Phase_ReInf_Matl,BOOL,0,,,,-
Phase_RRD,BOOL,0,,,,-
Phase_Sequence,DINT,1,22,0,21,22
Phase_Set_Bead,BOOL,0,,,,-
Phase_Start,BOOL,0,,,,-
Phase_SW,BOOL,0,,,,-
Phase_Turnup_Ring,BOOL,0,,,,-
Phase_WO_Toproll,BOOL,0,,,,-
Pi,REAL,0,,,,-
Plant_Interface_Module_Ok,BOOL,0,,,,-
PLC_TIME_CT,DINT,1,7,0,6,7
PLY01_APPLY_CYCLE_TIME,REAL,0,,,,-
PLY02_APPLY_CYCLE_TIME,REAL,0,,,,-
Ply1_2_3_Cutter_Safety_Curtain_Active,BOOL,0,,,,-
Ply1_2_3_Cutter_Safety_Curtain_Interrupt,BOOL,0,,,,-
Ply1_2_3_Cutter_Safety_Curtain_ISC,BOOL,0,,,,-
Ply1_2_3_Cutter_Safety_Curtain_Ok,BOOL,0,,,,-
Ply1_2_3_SafetyCurtain,LIGHT_CURTAIN,0,,,,-
Ply1_Act_Mat_Length,REAL,0,,,,-
PLY1_ANGLE_CALIB,AOI_FESTOCALIBRATION,0,,,,-
PLY1_APPLY_CT,REAL,0,,,,-
PLY1_APPLY_OP_DELAY_TIME,REAL,0,,,,-
PLY1_APPLY_WT_CT,REAL,0,,,,-
PLY1_APP_IN_PROGRESS,BOOL,0,,,,-
PLY1_CU:I,_001A:EMCA_EC_67_X_XXX_EP_E8411017:I:0,0,,,,-
PLY1_CU:O,_001A:EMCA_EC_67_X_XXX_EP_C9DA8E8E:O:0,0,,,,-
Ply1_Cutter,AOI_PLYCUTTER,0,,,,-
Ply1_Cutter:I,AB:POWERFLEX70EC_49A2F517:I:0,0,,,,-
Ply1_Cutter:O,AB:POWERFLEX70EC_942C105B:O:0,0,,,,-
Ply1_CutterAngle,UDT_PLYCUTTERANGLE,0,,,,-
Ply1_CutterCycleTimeFault,BOOL,0,,,,-
Ply1_Cutter_Count,COUNTER,0,,,,-
Ply1_Cutter_DriveLogicRslt_Start,BOOL,0,,,,-
Ply1_Cutter_DriveLogicRslt_Stop,BOOL,0,,,,-
Ply1_Cutter_Encoder_ActCount,DINT,0,,,,-
Ply1_Cutter_FaultCode,DINT,0,,,,-
Ply1_Cutter_FP,PFLEX_70EC_AOI,0,,,,-
Ply1_Cutter_Life,DINT,0,,,,-
Ply1_cutter_Pos_HLim,REAL,0,,,,-
Ply1_cutter_Pos_LLim,REAL,0,,,,-
Ply1_cutter_Pos_Prev,REAL,0,,,,-
Ply1_Cutter_Status,DINT,0,,,,-
Ply1_CuttingAngle_ActualValue,REAL,0,,,,-
Ply1_Cut_Complete,BOOL,0,,,,-
PLY1_CU_ANGLE,AOI_FESTOCONTROL,0,,,,-
PLY1_CU_ANGLE_JOG_LEFT,BOOL,0,,,,-
PLY1_CU_ANGLE_JOG_RIGHT,BOOL,0,,,,-
PLY1_CU_DT_FML_STATUS,DT_FML_STATUS,0,,,,-
PLY1_CU_FHPP_CTRL,FHPP_CTRL,0,,,,-
PLY1_CU_FHPP_CTRL_DISABLE,BOOL,0,,,,-
PLY1_CU_FHPP_CTRL_ENABLE,BOOL,0,,,,-
PLY1_CU_FHPP_PLUS,FHPP_PLUS,0,,,,-
PLY1_CU_FML_READ,FML_READ,0,,,,-
PLY1_CU_FML_READ_STATUS,DT_FML_STATUS,0,,,,-
PLY1_CU_FML_REF,DT_FML_REF,0,,,,-
PLY1_CU_FML_WRITE,FML_WRITE,0,,,,-
PLY1_CU_FML_WRITE_STATUS,DT_FML_STATUS,0,,,,-
PLY1_CU_HOMEVALID,BOOL,0,,,,-
PLY1_CU_JOG_MAX,BOOL,0,,,,-
PLY1_CU_JOG_MIN,BOOL,0,,,,-
PLY1_CU_MOVE_TO_DEG,BOOL,0,,,,-
PLY1_CU_TO_ZERO_DEG,BOOL,0,,,,-
Ply1_Data_Letoff,LETOFF_DATA,1,5,0,4,5
Ply1_Dinner,REAL,0,,,,-
Ply1_Douter,REAL,0,,,,-
Ply1_ESTOP_ACTIVE,BOOL,0,,,,-
Ply1_Fill_Factor,REAL,0,,,,-
PLY1_GU:I,_001A:EMCA_EC_67_X_XXX_EP_E8411017:I:0,0,,,,-
PLY1_GU:O,_001A:EMCA_EC_67_X_XXX_EP_C9DA8E8E:O:0,0,,,,-
PLY1_GUIDE,AOI_FESTOCONTROL,0,,,,-
Ply1_guide_jog_Allow,BOOL,0,,,,-
PLY1_GUIDE_JOG_MAX_PB,BOOL,0,,,,-
PLY1_GUIDE_JOG_MIN_PB,BOOL,0,,,,-
PLY1_GU_CALIB,AOI_FESTOCALIBRATION,0,,,,-
PLY1_GU_DT_FML_STATUS,DT_FML_STATUS,0,,,,-
PLY1_GU_FHPP_CTRL,FHPP_CTRL,0,,,,-
PLY1_GU_FHPP_PLUS,FHPP_PLUS,0,,,,-
PLY1_GU_FML_READ,FML_READ,0,,,,-
PLY1_GU_FML_READ_STATUS,DT_FML_STATUS,0,,,,-
PLY1_GU_FML_REF,DT_FML_REF,0,,,,-
PLY1_GU_FML_WRITE,FML_WRITE,0,,,,-
PLY1_GU_FML_WRITE_STATUS,DT_FML_STATUS,0,,,,-
PLY1_GU_JOG_MAX,BOOL,0,,,,-
PLY1_GU_JOG_MIN,BOOL,0,,,,-
PLY1_GU_MOVE_TO_POS,BOOL,0,,,,-
PLY1_GU_TO_HOMEVALID,BOOL,0,,,,-
PLY1_GU_TO_ZERO_POS,BOOL,0,,,,-
Ply1_Heater_Timer_Mode,BOOL,0,,,,-
PLY1_HEIGHT,AOI_FESTOCONTROL,0,,,,-
PLY1_HEIGHT_CALIB,AOI_FESTOCALIBRATION,0,,,,-
Ply1_Height_Pos_HLim,REAL,0,,,,-
Ply1_Height_Pos_LLim,REAL,0,,,,-
Ply1_Height_Pos_Prev,REAL,0,,,,-
PLy1_Hmi_Cam_Input,CAM,1,150,0,149,150
PLY1_KNIFE_WARNING,BOOL,0,,,,-
Ply1_LetOff,AOI_LETOFFCONTROL,0,,,,-
Ply1_LetOff:I,AB:POWERFLEX70EC_49A2F517:I:0,0,,,,-
Ply1_LetOff:O,AB:POWERFLEX70EC_942C105B:O:0,0,,,,-
Ply1_LetOffCycleTimeFault,BOOL,0,,,,-
Ply1_Letoff_Empty,BOOL,0,,,,-
Ply1_LetOff_FaultCode,DINT,0,,,,-
Ply1_LetOff_FP,PFLEX_70EC_AOI,0,,,,-
Ply1_Letoff_HMI_Pop,BOOL,0,,,,-
Ply1_Letoff_Near_To_Empty,BOOL,0,,,,-
Ply1_Letoff_SafetyCurtain_Active,BOOL,0,,,,-
Ply1_LetOff_Status,DINT,0,,,,-
Ply1_Manual_Only,BOOL,0,,,,-
Ply1_Phase_Selected,BOOL,0,,,,-
PLY1_PREPARATION_CMPLT,BOOL,0,,,,-
Ply1_Present_Data_Letoff,LETOFF_DATA,0,,,,-
Ply1_Safety_Reset_IPB,BOOL,0,,,,-
PLY1_SPLICE_CHECK,BOOL,0,,,,-
PLY1_SPLICE_CHECK_CT,REAL,0,,,,-
Ply1_Thickness_Liner,REAL,0,,,,-
Ply1_Thickness_Mat,REAL,0,,,,-
PLY1_TRAY:I,_001A:EMCA_EC_67_X_XXX_EP_E8411017:I:0,0,,,,-
PLY1_TRAY:O,_001A:EMCA_EC_67_X_XXX_EP_C9DA8E8E:O:0,0,,,,-
PLY1_TRAY_DT_FML_STATUS,DT_FML_STATUS,0,,,,-
PLY1_TRAY_FHPP_CTRL,FHPP_CTRL,0,,,,-
PLY1_TRAY_FHPP_CTRL_ACTUAL_POSITION,REAL,0,,,,-
PLY1_TRAY_FHPP_CTRL_CLEAR_FAULT,BOOL,0,,,,-
PLY1_TRAY_FHPP_CTRL_DISABLE,BOOL,0,,,,-
PLY1_TRAY_FHPP_CTRL_ENABLE,BOOL,0,,,,-
PLY1_TRAY_FHPP_PLUS,FHPP_PLUS,0,,,,-
PLY1_TRAY_FML_READ,FML_READ,0,,,,-
PLY1_TRAY_FML_READ_STATUS,DT_FML_STATUS,0,,,,-
PLY1_TRAY_FML_REF,DT_FML_REF,0,,,,-
PLY1_TRAY_FML_WRITE,FML_WRITE,0,,,,-
PLY1_TRAY_FML_WRITE_STATUS,DT_FML_STATUS,0,,,,-
PLY1_TRAY_HEIGHT_ACTUAL_POS,REAL,0,,,,-
PLY1_TRAY_HEIGHT_CMD_DEG,REAL,0,,,,-
PLY1_TRAY_MAX_TQ,REAL,0,,,,-
PLY1_TRAY_MIN_TQ,REAL,0,,,,-
PLY1_TRAY_TQ_FB,REAL,0,,,,-
PLY1_TRAY_TQ_RESET,BOOL,0,,,,-
PLY1_TR_HOMEVALID,BOOL,0,,,,-
PLY1_TR_JOG_DOWN,BOOL,0,,,,-
PLY1_TR_JOG_UP,BOOL,0,,,,-
PLY1_TR_MOTOR_ACTUAL_POS,REAL,0,,,,-
PLY1_TR_MOVE_TO_POS,BOOL,0,,,,-
PLY1_TR_TO_POS,BOOL,0,,,,-
PLY1_TR_TO_ZERO_POS,BOOL,0,,,,-
Ply2_Act_Mat_Length,REAL,0,,,,-
PLY2_ACT_WIDTH,REAL,0,,,,-
PLY2_ANGLE_CALIB,AOI_FESTOCALIBRATION,0,,,,-
PLY2_APPLY_CT,REAL,0,,,,-
PLY2_APPLY_OP_DELAY_TIME,REAL,0,,,,-
PLY2_APPLY_WT_CT,REAL,0,,,,-
PLY2_APP_IN_PROGRESS,BOOL,0,,,,-
PLY2_CU:I,_001A:EMCA_EC_67_X_XXX_EP_E8411017:I:0,0,,,,-
